,head_cui,head,relation_label,tail_cui,tail,rel_type,rela_raw,sab,has_named_rel,linearised
12563,C0403443,"Renal Failure, Progressive, With Hypertension",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Renal Failure, Progressive, With Hypertension has manifestation Hypertensive disease."
12564,C0403548,Salcedo syndrome,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Salcedo syndrome has manifestation Hypertensive disease.
12565,C0751038,"Cockayne Syndrome, Type II",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Cockayne Syndrome, Type II has manifestation Hypertensive disease."
12566,C0751039,"Cockayne Syndrome, Type I",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Cockayne Syndrome, Type I has manifestation Hypertensive disease."
12567,C0796081,Myhre syndrome,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Myhre syndrome has manifestation Hypertensive disease.
12568,C0877024,Schimke Immunoosseous Dysplasia,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Schimke Immunoosseous Dysplasia has manifestation Hypertensive disease.
12569,C0950121,Denys-Drash syndrome,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Denys-Drash syndrome has manifestation Hypertensive disease.
12570,C1720859,"Lipodystrophy, Familial Partial, Type 1",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Lipodystrophy, Familial Partial, Type 1 has manifestation Hypertensive disease."
12571,C1720860,Familial Partial Lipodystrophy Type 2,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Familial Partial Lipodystrophy Type 2 has manifestation Hypertensive disease.
12572,C1720861,"Lipodystrophy, Familial Partial, Type 3",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Lipodystrophy, Familial Partial, Type 3 has manifestation Hypertensive disease."
12573,C1840390,"Pseudohypoaldosteronism, Type Iib",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Pseudohypoaldosteronism, Type Iib has manifestation Hypertensive disease."
12574,C1840391,"Pseudohypoaldosteronism, Type Iic",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Pseudohypoaldosteronism, Type Iic has manifestation Hypertensive disease."
12575,C1841972,Glucocorticoid Receptor Deficiency,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Glucocorticoid Receptor Deficiency has manifestation Hypertensive disease.
12576,C1852529,Corticosteroid-binding globulin deficiency,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Corticosteroid-binding globulin deficiency has manifestation Hypertensive disease.
12577,C1854107,Familial hyperaldosteronism type II,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Familial hyperaldosteronism type II has manifestation Hypertensive disease.
12578,C1854170,Abdominal Obesity-Metabolic Syndrome Quantitative Trait Locus 2,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Abdominal Obesity-Metabolic Syndrome Quantitative Trait Locus 2 has manifestation Hypertensive disease.
12579,C1857451,Acth-Independent Macronodular Adrenal Hyperplasia,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Acth-Independent Macronodular Adrenal Hyperplasia has manifestation Hypertensive disease.
12580,C1857761,Alagille Syndrome 2,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Alagille Syndrome 2 has manifestation Hypertensive disease.
12581,C1858915,Focal Segmental Glomerulosclerosis 2,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Focal Segmental Glomerulosclerosis 2 has manifestation Hypertensive disease.
12582,C1859726,Arterial tortuosity syndrome,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Arterial tortuosity syndrome has manifestation Hypertensive disease.
12583,C1859783,"Angiomatosis, Diffuse Corticomeningeal, Of Divry And Van Bogaert",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Angiomatosis, Diffuse Corticomeningeal, Of Divry And Van Bogaert has manifestation Hypertensive disease."
12584,C1862510,"Arteritis, Familial Granulomatous, With Juvenile Polyarthritis",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Arteritis, Familial Granulomatous, With Juvenile Polyarthritis has manifestation Hypertensive disease."
12585,C1864846,"Pigmented Nodular Adrenocortical Disease, Primary, 1",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Pigmented Nodular Adrenocortical Disease, Primary, 1 has manifestation Hypertensive disease."
12586,C1864851,"Pigmented Nodular Adrenocortical Disease, Primary, 2",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Pigmented Nodular Adrenocortical Disease, Primary, 2 has manifestation Hypertensive disease."
12587,C1865872,Nephronophthisis 2,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Nephronophthisis 2 has manifestation Hypertensive disease.
12588,C1867020,"Scalp, ear, nipple syndrome",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Scalp, ear, nipple syndrome has manifestation Hypertensive disease."
12589,C1868139,Medullary cystic kidney disease 1,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Medullary cystic kidney disease 1 has manifestation Hypertensive disease.
12590,C1970416,Xfe Progeroid Syndrome,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Xfe Progeroid Syndrome has manifestation Hypertensive disease.
12591,C1970440,"Coronary Artery Disease, Autosomal Dominant 2",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Coronary Artery Disease, Autosomal Dominant 2 has manifestation Hypertensive disease."
12592,C2674705,"Osteolysis, Hereditary, Of Carpal Bones With Or Without Nephropathy",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Osteolysis, Hereditary, Of Carpal Bones With Or Without Nephropathy has manifestation Hypertensive disease."
12593,C2677745,Hunter-Macdonald Syndrome,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Hunter-Macdonald Syndrome has manifestation Hypertensive disease.
12594,C2751306,"Polycystic kidney disease, type 2",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Polycystic kidney disease, type 2 has manifestation Hypertensive disease."
12595,C2919796,Glycogen storage disease type Ia,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Glycogen storage disease type Ia has manifestation Hypertensive disease.
12596,C2936858,"Adrenal Hyperplasia, Congenital, Due To 21-Hydroxylase Deficiency",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Adrenal Hyperplasia, Congenital, Due To 21-Hydroxylase Deficiency has manifestation Hypertensive disease."
12597,C3150419,Nephronophthisis-Like Nephropathy 1,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Nephronophthisis-Like Nephropathy 1 has manifestation Hypertensive disease.
12598,C3150733,Long Qt Syndrome 13,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Long Qt Syndrome 13 has manifestation Hypertensive disease.
12599,C3150874,Cranioectodermal Dysplasia 2,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Cranioectodermal Dysplasia 2 has manifestation Hypertensive disease.
12600,C3151237,"Hirschsprung Disease, Cardiac Defects, And Autonomic Dysfunction",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Hirschsprung Disease, Cardiac Defects, And Autonomic Dysfunction has manifestation Hypertensive disease."
12601,C3151378,"Iga Nephropathy, Susceptibility To, 2",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Iga Nephropathy, Susceptibility To, 2 has manifestation Hypertensive disease."
12602,C3160719,"Iga Nephropathy, Susceptibility To, 1",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Iga Nephropathy, Susceptibility To, 1 has manifestation Hypertensive disease."
12603,C3276161,"Arterial Calcification, Generalized, Of Infancy, 2",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Arterial Calcification, Generalized, Of Infancy, 2 has manifestation Hypertensive disease."
12604,C3280113,"Nephrotic Syndrome, Type 5, With Or Without Ocular Abnormalities",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Nephrotic Syndrome, Type 5, With Or Without Ocular Abnormalities has manifestation Hypertensive disease."
12605,C3280616,Cranioectodermal Dysplasia 4,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Cranioectodermal Dysplasia 4 has manifestation Hypertensive disease.
12606,C3469605,"Pseudohypoaldosteronism, Type Iid",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Pseudohypoaldosteronism, Type Iid has manifestation Hypertensive disease."
12607,C3469606,"Pseudohypoaldosteronism, Type Iie",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Pseudohypoaldosteronism, Type Iie has manifestation Hypertensive disease."
12608,C3553720,C3 Glomerulopathy 3,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,C3 Glomerulopathy 3 has manifestation Hypertensive disease.
12609,C3809312,"Atrial Fibrillation, Familial, 14",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Atrial Fibrillation, Familial, 14 has manifestation Hypertensive disease."
12610,C3810403,Moyamoya Disease 6 With Or Without Achalasia,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Moyamoya Disease 6 With Or Without Achalasia has manifestation Hypertensive disease.
12611,C3887654,"Polyarteritis Nodosa, Childhood-Onset",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Polyarteritis Nodosa, Childhood-Onset has manifestation Hypertensive disease."
12612,C3887964,Polycystic Kidney Disease 3 With Or Without Polycystic Liver Disease,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Polycystic Kidney Disease 3 With Or Without Polycystic Liver Disease has manifestation Hypertensive disease.
12613,C4014425,"Pigmented Nodular Adrenocortical Disease, Primary, 4",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Pigmented Nodular Adrenocortical Disease, Primary, 4 has manifestation Hypertensive disease."
12614,C4014803,Acth-Independent Macronodular Adrenal Hyperplasia 2,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Acth-Independent Macronodular Adrenal Hyperplasia 2 has manifestation Hypertensive disease.
12615,C4015130,Neonatal Nephrocutaneous Inflammatory Syndrome,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Neonatal Nephrocutaneous Inflammatory Syndrome has manifestation Hypertensive disease.
12616,C4225194,"Iga Nephropathy, Susceptibility To, 3",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Iga Nephropathy, Susceptibility To, 3 has manifestation Hypertensive disease."
12617,C4310647,Seckel Syndrome 10,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Seckel Syndrome 10 has manifestation Hypertensive disease.
12618,C4310756,Familial hyperaldosteronism type 4,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Familial hyperaldosteronism type 4 has manifestation Hypertensive disease.
12619,C4310796,Marfanoid-Progeroid-Lipodystrophy Syndrome,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Marfanoid-Progeroid-Lipodystrophy Syndrome has manifestation Hypertensive disease.
12620,C4540266,Galloway-Mowat Syndrome 3,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Galloway-Mowat Syndrome 3 has manifestation Hypertensive disease.
12621,C4551527,Focal Segmental Glomerulosclerosis 1,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Focal Segmental Glomerulosclerosis 1 has manifestation Hypertensive disease.
12622,C4551637,"Erythrocytosis, Familial, 1",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Erythrocytosis, Familial, 1 has manifestation Hypertensive disease."
12623,C4551985,Generalized Arterial Calcification of Infancy 1,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Generalized Arterial Calcification of Infancy 1 has manifestation Hypertensive disease.
12624,C4552048,Abdominal Obesity-Metabolic Syndrome 1,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Abdominal Obesity-Metabolic Syndrome 1 has manifestation Hypertensive disease.
12625,C4746745,"Alport Syndrome 2, Autosomal Recessive",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Alport Syndrome 2, Autosomal Recessive has manifestation Hypertensive disease."
12626,C4746986,"Alport Syndrome 1, X-Linked",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Alport Syndrome 1, X-Linked has manifestation Hypertensive disease."
12627,C4748044,Polycystic Kidney Disease 6 With Or Without Polycystic Liver Disease,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Polycystic Kidney Disease 6 With Or Without Polycystic Liver Disease has manifestation Hypertensive disease.
12628,C4748251,Liddle Syndrome 2,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Liddle Syndrome 2 has manifestation Hypertensive disease.
12629,C4748292,Liddle Syndrome 3,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Liddle Syndrome 3 has manifestation Hypertensive disease.
12630,C4748785,"Mitochondrial Complex I Deficiency, Nuclear Type 16",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Mitochondrial Complex I Deficiency, Nuclear Type 16 has manifestation Hypertensive disease."
12631,C5191005,Perilipin 1 related familial partial lipodystrophy,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Perilipin 1 related familial partial lipodystrophy has manifestation Hypertensive disease.
12632,C5193112,Pheochromocytoma/Paraganglioma Syndrome 6,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Pheochromocytoma/Paraganglioma Syndrome 6 has manifestation Hypertensive disease.
12633,C5231430,Abdominal Obesity-Metabolic Syndrome 4,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Abdominal Obesity-Metabolic Syndrome 4 has manifestation Hypertensive disease.
12634,C5435651,Coach Syndrome 1,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Coach Syndrome 1 has manifestation Hypertensive disease.
12635,C5436837,Coach Syndrome 2,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Coach Syndrome 2 has manifestation Hypertensive disease.
12636,C5676904,Intellectual Disability And Myopathy Syndrome,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Intellectual Disability And Myopathy Syndrome has manifestation Hypertensive disease.
12637,C5676999,"Pontocerebellar Hypoplasia, Type 17",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Pontocerebellar Hypoplasia, Type 17 has manifestation Hypertensive disease."
12638,C5680354,"Cathepsin A-related arteriopathy, strokes, leukoencephalopathy",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Cathepsin A-related arteriopathy, strokes, leukoencephalopathy has manifestation Hypertensive disease."
12639,C5774222,Polycystic Kidney Disease 7,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Polycystic Kidney Disease 7 has manifestation Hypertensive disease.
12640,C5830516,"Nephrolithiasis, Calcium Oxalate, 2, With Or Without Nephrocalcinosis",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Nephrolithiasis, Calcium Oxalate, 2, With Or Without Nephrocalcinosis has manifestation Hypertensive disease."
12641,C5882663,"Alport Syndrome 3A, Autosomal Dominant",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Alport Syndrome 3A, Autosomal Dominant has manifestation Hypertensive disease."
12642,C5882690,Developmental And Epileptic Encephalopathy 111,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Developmental And Epileptic Encephalopathy 111 has manifestation Hypertensive disease.
12643,C5882744,"Lipodystrophy, Familial Partial, Type 8",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Lipodystrophy, Familial Partial, Type 8 has manifestation Hypertensive disease."
12644,C5882746,"Lipodystrophy, Familial Partial, Type 9",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Lipodystrophy, Familial Partial, Type 9 has manifestation Hypertensive disease."
12645,C5935572,"Amyloidosis, Hereditary Systemic 5",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Amyloidosis, Hereditary Systemic 5 has manifestation Hypertensive disease."
12646,C5935586,"Cardiomyopathy, Familial Hypertrophic, 30, Atrial",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Cardiomyopathy, Familial Hypertrophic, 30, Atrial has manifestation Hypertensive disease."
12647,C5935640,Polycystic Kidney Disease 8,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Polycystic Kidney Disease 8 has manifestation Hypertensive disease.
12648,C6012712,"Polycystic Kidney Disease 9, Susceptibility To",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Polycystic Kidney Disease 9, Susceptibility To has manifestation Hypertensive disease."
12649,C6065892,Popov-Chang Syndrome,has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,Popov-Chang Syndrome has manifestation Hypertensive disease.
12650,C6065928,"Autoinflammation And Autoimmunity, Systemic, With Immune Dysregulation 2",has manifestation,C0020538,Hypertensive disease,RO,has_manifestation,OMIM,True,"Autoinflammation And Autoimmunity, Systemic, With Immune Dysregulation 2 has manifestation Hypertensive disease."
12651,C0020538,Hypertensive disease,has subtype,C0020540,Malignant hypertension,CHD,,MSHCZE,False,Hypertensive disease has a subtype called Malignant hypertension.
12652,C0020538,Hypertensive disease,has subtype,C0020542,Pulmonary hypertension,CHD,,MSHCZE,False,Hypertensive disease has a subtype called Pulmonary hypertension.
12653,C0020538,Hypertensive disease,has subtype,C0020544,Renal hypertension,CHD,,MSHCZE,False,Hypertensive disease has a subtype called Renal hypertension.
12654,C0020538,Hypertensive disease,has subtype,C0020546,Hypertensive crisis,CHD,,MSHCZE,False,Hypertensive disease has a subtype called Hypertensive crisis.
12655,C0020538,Hypertensive disease,has subtype,C0085580,Essential hypertension,CHD,,MSHCZE,False,Hypertensive disease has a subtype called Essential hypertension.
12656,C0020538,Hypertensive disease,has subtype,C0152132,Hypertensive retinopathy,CHD,,MSHCZE,False,Hypertensive disease has a subtype called Hypertensive retinopathy.
12657,C0020538,Hypertensive disease,has subtype,C0262534,Hypertension;white coat,CHD,,MSHCZE,False,Hypertensive disease has a subtype called Hypertension;white coat.
12658,C0020538,Hypertensive disease,has subtype,C0852036,Pregnancy associated hypertension,CHD,,MSHCZE,False,Hypertensive disease has a subtype called Pregnancy associated hypertension.
12659,C0020538,Hypertensive disease,has subtype,C3178811,Masked Hypertension,CHD,,MSHCZE,False,Hypertensive disease has a subtype called Masked Hypertension.
12660,C0042373,Vascular Diseases,is parent of,C0020538,Hypertensive disease,PAR,,MSHCZE,False,Hypertensive disease is a type of Vascular Diseases.
12661,C0020538,Hypertensive disease,related to,C0003364,antihypertensive agent,RO,,MSHCZE,False,Hypertensive disease is related to antihypertensive agent.
12662,C0020538,Hypertensive disease,related to,C0005823,Blood Pressure,RO,,MSHCZE,False,Hypertensive disease is related to Blood Pressure.
12663,C0020538,Hypertensive disease,related to,C0042380,vascular resistance,RO,,MSHCZE,False,Hypertensive disease is related to vascular resistance.
12664,C0020538,Hypertensive disease,has subtype,C0020540,Malignant hypertension,CHD,,MSHFIN,False,Hypertensive disease has a subtype called Malignant hypertension.
12665,C0020538,Hypertensive disease,has subtype,C0020544,Renal hypertension,CHD,,MSHFIN,False,Hypertensive disease has a subtype called Renal hypertension.
12666,C0020538,Hypertensive disease,has subtype,C0852036,Pregnancy associated hypertension,CHD,,MSHFIN,False,Hypertensive disease has a subtype called Pregnancy associated hypertension.
12667,C0042373,Vascular Diseases,is parent of,C0020538,Hypertensive disease,PAR,,MSHFIN,False,Hypertensive disease is a type of Vascular Diseases.
12668,C0020538,Hypertensive disease,related to,C0003364,antihypertensive agent,RO,,MSHFIN,False,Hypertensive disease is related to antihypertensive agent.
12669,C0020538,Hypertensive disease,related to,C0005823,Blood Pressure,RO,,MSHFIN,False,Hypertensive disease is related to Blood Pressure.
12670,C0020538,Hypertensive disease,related to,C0042380,vascular resistance,RO,,MSHFIN,False,Hypertensive disease is related to vascular resistance.
12671,C0020546,Hypertensive crisis,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Hypertensive crisis isa Hypertensive disease.
12672,C0085580,Essential hypertension,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Essential hypertension isa Hypertensive disease.
12673,C0152170,Transient hypertension,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Transient hypertension isa Hypertensive disease.
12674,C0155616,Secondary hypertension,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Secondary hypertension isa Hypertensive disease.
12675,C0221155,Systolic hypertension,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Systolic hypertension isa Hypertensive disease.
12676,C0235222,Diastolic hypertension,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Diastolic hypertension isa Hypertensive disease.
12677,C0262534,Hypertension;white coat,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Hypertension;white coat isa Hypertensive disease.
12678,C0264637,Benign hypertension (disorder),isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Benign hypertension (disorder) isa Hypertensive disease.
12679,C0520539,Hypertensive Episode,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Hypertensive Episode isa Hypertensive disease.
12680,C0520540,Rebound hypertension,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Rebound hypertension isa Hypertensive disease.
12681,C1997276,Exertional hypertension,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Exertional hypertension isa Hypertensive disease.
12682,C2169401,reactive hypertension,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,reactive hypertension isa Hypertensive disease.
12683,C3266050,Hypertensive complication,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Hypertensive complication isa Hypertensive disease.
12684,C3837203,hypertension (systemic) susceptibility,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,hypertension (systemic) susceptibility isa Hypertensive disease.
12685,C4546218,Diastolic hypertension and systolic hypertension,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Diastolic hypertension and systolic hypertension isa Hypertensive disease.
12686,C5192094,Multiple drug intolerant hypertension,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Multiple drug intolerant hypertension isa Hypertensive disease.
12687,C5686716,Hypertension due to congenital adrenal hyperplasia,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,Hypertension due to congenital adrenal hyperplasia isa Hypertensive disease.
12688,C5819180,other hypertension,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,other hypertension isa Hypertensive disease.
12689,C5930164,hypertension without cholesterolemia due to cystic fibrosis,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,hypertension without cholesterolemia due to cystic fibrosis isa Hypertensive disease.
12690,C5930245,hypertension with cholesterolemia,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,hypertension with cholesterolemia isa Hypertensive disease.
12691,C6014571,hypertension with proteinuria,isa,C0020538,Hypertensive disease,CHD,isa,MEDCIN,True,hypertension with proteinuria isa Hypertensive disease.
12692,C0007222,Cardiovascular Disease,inverse isa,C0020538,Hypertensive disease,PAR,inverse_isa,MEDCIN,True,Cardiovascular Disease inverse isa Hypertensive disease.
12693,C0020538,Hypertensive disease,has subtype,C0020538,Hypertensive disease,CHD,,AOD,False,Hypertensive disease has a subtype called Hypertensive disease.
12694,C0020538,Hypertensive disease,has subtype,C0085580,Essential hypertension,CHD,,AOD,False,Hypertensive disease has a subtype called Essential hypertension.
12695,C0020538,Hypertensive disease,has subtype,C0349368,Hypertension secondary to endocrine disorder,CHD,,AOD,False,Hypertensive disease has a subtype called Hypertension secondary to endocrine disorder.
12696,C0728936,Disorder of circulatory system,is parent of,C0020538,Hypertensive disease,PAR,,AOD,False,Hypertensive disease is a type of Disorder of circulatory system.
12697,C0020538,Hypertensive disease,is broader than,C0728936,Disorder of circulatory system,RB,,AOD,False,Hypertensive disease is a broader concept than Disorder of circulatory system.
12698,C0020538,Hypertensive disease,is narrower than,C0020538,Hypertensive disease,RN,,AOD,False,Hypertensive disease is a more specific concept than Hypertensive disease.
12699,C0020538,Hypertensive disease,is narrower than,C0085580,Essential hypertension,RN,,AOD,False,Hypertensive disease is a more specific concept than Essential hypertension.
12700,C0020538,Hypertensive disease,is narrower than,C0349368,Hypertension secondary to endocrine disorder,RN,,AOD,False,Hypertensive disease is a more specific concept than Hypertension secondary to endocrine disorder.
12701,C0020538,Hypertensive disease,related to,C0005823,Blood Pressure,RO,,AOD,False,Hypertensive disease is related to Blood Pressure.
12702,C0020538,Hypertensive disease,has subtype,C0020541,Portal hypertension,CHD,,AOD,False,Hypertensive disease has a subtype called Portal hypertension.
12703,C0020538,Hypertensive disease,is parent of,C0020538,Hypertensive disease,PAR,,AOD,False,Hypertensive disease is a type of Hypertensive disease.
12704,C0020538,Hypertensive disease,is broader than,C0020538,Hypertensive disease,RB,,AOD,False,Hypertensive disease is a broader concept than Hypertensive disease.
12705,C0020538,Hypertensive disease,is narrower than,C0020541,Portal hypertension,RN,,AOD,False,Hypertensive disease is a more specific concept than Portal hypertension.
12706,C0020538,Hypertensive disease,related to,C0678860,systemic blood circulation,RO,,AOD,False,Hypertensive disease is related to systemic blood circulation.
12707,C0020538,Hypertensive disease,has subtype,C0020542,Pulmonary hypertension,CHD,,AOD,False,Hypertensive disease has a subtype called Pulmonary hypertension.
12708,C0020538,Hypertensive disease,is narrower than,C0020542,Pulmonary hypertension,RN,,AOD,False,Hypertensive disease is a more specific concept than Pulmonary hypertension.
12709,C0020538,Hypertensive disease,has subtype,C0020540,Malignant hypertension,CHD,,MSHJPN,False,Hypertensive disease has a subtype called Malignant hypertension.
12710,C0020538,Hypertensive disease,has subtype,C0020544,Renal hypertension,CHD,,MSHJPN,False,Hypertensive disease has a subtype called Renal hypertension.
12711,C0020538,Hypertensive disease,has subtype,C0852036,Pregnancy associated hypertension,CHD,,MSHJPN,False,Hypertensive disease has a subtype called Pregnancy associated hypertension.
12712,C0042373,Vascular Diseases,is parent of,C0020538,Hypertensive disease,PAR,,MSHJPN,False,Hypertensive disease is a type of Vascular Diseases.
12713,C0020538,Hypertensive disease,related to,C0003364,antihypertensive agent,RO,,MSHJPN,False,Hypertensive disease is related to antihypertensive agent.
12714,C0020538,Hypertensive disease,related to,C0005823,Blood Pressure,RO,,MSHJPN,False,Hypertensive disease is related to Blood Pressure.
12715,C0020538,Hypertensive disease,related to,C0042380,vascular resistance,RO,,MSHJPN,False,Hypertensive disease is related to vascular resistance.
12716,C1869046,Neuroleptic malignant syndrome (SMQ),has member,C0020538,Hypertensive disease,RO,has_member,MDRCZE,True,Neuroleptic malignant syndrome (SMQ) has member Hypertensive disease.
12717,C2363982,Hypertension (SMQ),has member,C0020538,Hypertensive disease,RO,has_member,MDRCZE,True,Hypertension (SMQ) has member Hypertensive disease.
